     1* CFC Euclid   -300   1.44     1  2
   478  CFC RP.Brent 1973  17.95    12  367766547571
   480  CFC RP.Brent 1973  17.84    12  482423533897
   482  CFC RP.Brent 1973  17.41    13  1051602787181
   484  CFC RP.Brent 1973  17.69    12  767644374817
   486* CFC RP.Brent 1973  18.54    12  241160624143
   488  CFC RP.Brent 1973  17.51    13  1275363152099
   490* CFC RP.Brent 1973  18.55    12  297501075799
   492  CFC RP.Brent 1973  17.87    12  910361180689
   494  CFC RP.Brent 1973  18.02    12  804541404419
   496  CFC RP.Brent 1973  18.03    12  880318998907
   498  CFC RP.Brent 1973  18.59    12  428315806823
   500* CFC RP.Brent 1973  18.91    12  303371455241
   502  CFC RP.Brent 1973  18.02    13  1258535916601
   504  CFC RP.Brent 1973  18.43    12  747431049203
   506  CFC RP.Brent 1973  18.12    13  1339347750707
   508  CFC RP.Brent 1973  17.99    13  1841086484491
   510  CFC RP.Brent 1973  17.94    13  2209016910131
   512  CFC RP.Brent 1973  18.08    13  1999066711391
   514* CFC RP.Brent 1973  19.44    12  304599508537
   516* CFC RP.Brent 1973  19.29    12  416608695821
   518  CFC RP.Brent 1973  18.20    13  2296497058133
   520  CFC RP.Brent 1973  18.26    13  2336167262449
   522  CFC RP.Brent 1973  18.76    13  1214820695701
   524  CFC RP.Brent 1973  18.42    13  2256065636039
   526  CFC RP.Brent 1973  18.71    13  1620505682371
   528  CFC RP.Brent 1973  18.82    13  1529741785139
   530  CFC RP.Brent 1973  18.65    13  2205492372371
   532* CFC RP.Brent 1973  19.81    12  461690510011
   534* CFC RP.Brent 1973  19.67    12  614487453523
   536  CFC Yng&Ptlr 1989  18.29    13  5371284217763
   538  CFC RP.Brent 1973  18.95    13  2122536905311
   540* CFC RP.Brent 1973  19.76    12  738832927927
   542  CFC RP.Brent 1980  18.93    13  2707053887651
   544  CFC RP.Brent 1973  19.02    13  2652427555639
   546  CFC RP.Brent 1973  19.22    13  2164206784721
   548  CFC RP.Brent 1980  19.00    13  3380058341279
   550  CFC RP.Brent 1973  19.27    13  2496646209271
   552  CFC RP.Brent 1973  19.42    13  2210401546601
   554  CFC RP.Brent 1980  19.16    13  3621153039299
   556  CFC RP.Brent 1980  19.11    13  4338624362173
   558  CFC Yng&Ptlr 1989  19.05    13  5263973982823
   560  CFC RP.Brent 1980  19.26    13  4260199366373
   562  CFC RP.Brent 1973  19.81    13  2081209441279
   564  CFC RP.Brent 1973  20.13    13  1480064231153
   566  CFC Yng&Ptlr 1989  19.37    13  4897642179197
   568  CFC Yng&Ptlr 1989  19.30    13  6010330572331
   570  CFC RP.Brent 1980  19.57    13  4442109925217
   572  CFC Yng&Ptlr 1989  19.51    13  5441175346967
   574  CFC RP.Brent 1980  19.95    13  3108794067079
   576  CFC Yng&Ptlr 1989  19.32    13  8817792098461
   578  CFC Yng&Ptlr 1989  19.49    13  7552870120721
   580  CFC Yng&Ptlr 1989  19.42    13  9383081340541
   582* CFC RP.Brent 1973  20.84    13  1346294310749
   584  CFC Yng&Ptlr 1989  19.75    13  6993007248239
   586  CFC Yng&Ptlr 1989  19.88    13  6364466316577
   588* CFC RP.Brent 1973  21.02    13  1408695493609
   590  CFC Yng&Ptlr 1989  19.24    14  20761252261751
   592  CFC RP.Brent 1980  20.51    13  3410069454097
   594  CFC Yng&Ptlr 1989  20.25    13  5499789519863
   596  CFC Yng&Ptlr 1989  19.88    14  10487995154603
   598  CFC Yng&Ptlr 1989  20.37    13  5614481773561
   600  CFC Yng&Ptlr 1989  20.54    13  4872634110067
   602* CFC RP.Brent 1973  21.27    13  1968188556461
   604  CFC Yng&Ptlr 1989  20.60    13  5439564948583
   606  CFC Yng&Ptlr 1989  20.12    14  12112937821403
   608  CFC Yng&Ptlr 1989  19.83    14  20767330530329
   610  CFC Yng&Ptlr 1989  20.44    13  9105981382177
   612  CFC Yng&Ptlr 1989  20.25    14  13397310636587
   614  CFC Yng&Ptlr 1989  20.14    14  17418754709747
   616  CFC Yng&Ptlr 1989  20.73    13  8095224517651
   618  CFC RP.Brent 1980  21.27    13  4165633395149
   620  CFC Yng&Ptlr 1989  20.76    13  9344093035661
   622  CFC Yng&Ptlr 1989  20.60    14  13059969946711
   624  CFC Yng&Ptlr 1989  20.23    14  24923033918059
   626  CFC Yng&Ptlr 1989  20.10    14  33605480400197
   628  CFC Yng&Ptlr 1989  20.15    14  34140047613391
   630  CFC Yng&Ptlr 1989  20.88    14  12644461143649
   632  CFC Yng&Ptlr 1989  20.09    14  45678685880759
   634  CFC Yng&Ptlr 1989  20.79    14  17659394869309
   636  CFC Yng&Ptlr 1989  21.28    13  9483480841753
   638  CFC Yng&Ptlr 1989  20.92    14  17499522060011
   640  CFC Yng&Ptlr 1989  20.83    14  22099408494481
   642  CFC Yng&Ptlr 1989  21.20    14  14141685364577
   644  CFC Yng&Ptlr 1989  20.54    14  41433781612373
   646  CFC Yng&Ptlr 1989  20.47    14  51027160468351
   648  CFC Yng&Ptlr 1989  21.66    13  9787731507761
   650  CFC Yng&Ptlr 1989  22.21    13  5120731250207
   652* CFC RP.Brent 1973  22.80    13  2614941710599
   654  CFC Yng&Ptlr 1989  20.67    14  54916086007427
   656  CFC Yng&Ptlr 1989  20.62    14  65862966031241
   658  CFC Yng&Ptlr 1989  21.01    14  39883132551139
   660  CFC Yng&Ptlr 1989  22.00    14  10653514291843
   662  CFC Yng&Ptlr 1989  22.04    14  11082394066097
   664  CFC Yng&Ptlr 1989  21.22    14  38745678640849
   666  CFC Yng&Ptlr 1989  21.79    14  18691113008663
   668  CFC Yng&Ptlr 1989  21.57    14  28340177964929
   670  CFC Yng&Ptlr 1989  21.28    14  47137733785861
   672  CFC Yng&Ptlr 1989  21.74    14  26456514142099
   674* CFC Yng&Ptlr 1989  22.77    13  7177162611713
   676  CFC TRNicely 1996  21.13    14  78610833115261
   678  CFC Yng&Ptlr 1989  21.68    14  37970994487033
   680  CFC TRNicely 1996  21.22    14  82385435331119
   682  CFC Yng&Ptlr 1989  21.75    14  41459443375351
   684  CFC Yng&Ptlr 1989  22.04    14  30236507704253
   686  CFC TRNicely 1996  21.48    14  74014757794301
   688  CFC TRNicely 1996  21.28    15  110526670235599
   690  CFC Yng&Ptlr 1989  22.71    14  15712145060693
   692  CFC Yng&Ptlr 1989  22.03    14  43603583701331
   694  CFC Yng&Ptlr 1989  21.85    14  62088893223739
   696  CFC Yng&Ptlr 1989  22.61    14  23333096984797
   698  CFC Yng&Ptlr 1989  22.41    14  33785727371453
   700  CFC Yng&Ptlr 1989  23.07    14  14998144209049
   702  CFC Yng&Ptlr 1989  22.93    14  19786638118631
   704  CFC TRNicely 1996  21.85    14  97731545943599
   706  CFC Yng&Ptlr 1989  22.63    14  35625755878981
   708  CFC TRNicely 1995  21.72    15  143679495784681
   710  CFC TRNicely 1995  21.80    15  138965383978937
   712  CFC TRNicely 1996  22.04    15  106749746034601
   714  CFC Yng&Ptlr 1989  22.64    14  49639993268989
   716* CFC Yng&Ptlr 1989  23.66    14  13829048559701
   718  CFC TRNicely 1996  22.41    14  82342388119111
   720  CFC TRNicely 1996  22.26    15  111113196467011
   722  CFC TRNicely 1996  21.87    15  218356872845927
   724  CFC Yng&Ptlr 1989  22.82    14  59692452738913
   726  CFC TRNicely 1995  22.21    15  156100489308167
   728  CFC Yng&Ptlr 1989  22.97    14  57723522921803
   730  CFC Yng&Ptlr 1989  23.69    14  24179270588173
   732  CFC TRNicely 1995  22.47    15  140085225001801
   734  CFC TRNicely 1995  22.47    15  154312610974979
   736  CFC TRNicely 1995  22.50    15  161443383249583
   738  CFC TRNicely 1995  22.64    15  143282994823909
   740  CFC Yng&Ptlr 1989  23.36    14  57360609786539
   742  CFC TRNicely 1996  22.57    15  189442329715069
   744  CFC Yng&Ptlr 1989  23.71    14  42610475373269
   746  CFC TRNicely 1995  22.71    15  184219698008123
   748  CFC TRNicely 1995  22.82    15  172373989611793
   750  CFC TRNicely 1995  23.00    15  145508250945419
   752  CFC TRNicely 1996  22.67    15  255294593822687
   754  CFC TRNicely 1996  22.83    15  219831875554399
   756  CFC Yng&Ptlr 1989  23.71    14  70099348325843
   758  CFC Yng&Ptlr 1989  24.07    14  47581758352253
   760  CFC TRNicely 1996  23.59    14  98103148488133
   762  CFC TRNicely 1995  23.37    15  144895907074481
   764  CFC TRNicely 1996  22.87    15  323811481625339
   766* CFC Yng&Ptlr 1989  25.03    14  19581334192423
   768  CFC TRNicely 1996  22.80    15  423683030575549
   770  CFC TRNicely 1996  23.33    15  214198375528463
   772  CFC TRNicely 1996  23.50    15  186129514280467
   774  CFC TRNicely 1996  22.91    15  469789142849483
   776  CFC TRNicely 1996  23.61    15  187865909338091
   778* CFC Yng&Ptlr 1989  24.79    14  42842283925351
   780  CFC TRNicely 1996  23.09    15  471911699384963
   782  CFC TRNicely 1997  22.85    15  726507223559111
   784  CFC TRNicely 1996  23.17    15  497687231721157
   786  CFC TRNicely 1996  23.15    15  554544106989673
   788  CFC TRNicely 1996  24.47    14  96949415903999
   790  CFC TRNicely 1997  23.13    15  678106044936511
   792  CFC TRNicely 1996  23.91    15  244668132223727
   794  CFC TRNicely 1997  23.26    15  673252372176533
   796  CFC TRNicely 1998  22.89    16  1271309838631957
   798  CFC TRNicely 1996  23.92    15  309715100117419
   800  CFC TRNicely 1996  23.66    15  486258341004083
   802  CFC TRNicely 1997  23.28    15  913982990753641
   804* CFC YPPauloR 1991  25.02    14  90874329411493
   806* CFC TRNicely 1995  24.59    15  171231342420521
   808  CFC TRNicely 1996  23.81    15  546609721879171
   810  CFC TRNicely 1996  23.91    15  518557948410967
   812  CFC Be.Nyman 1999  23.15    16  1710270958551941
   814  CFC TRNicely 1997  23.70    15  827873854500949
   816  CFC TRNicely 1997  23.94    15  632213931500513
   818  CFC TRNicely 1997  23.79    15  860149012919321
   820  CFC TRNicely 1996  24.23    15  497067290087413
   822  CFC TRNicely 1997  23.95    15  799615339016671
   824  CFC TRNicely 1998  23.66    16  1330854031506047
   826  CFC TRNicely 1996  24.55    15  407835172832953
   828  CFC TRNicely 1997  24.12    15  807201813046091
   830  CFC TRNicely 1996  24.51    15  507747400047473
   832  CFC TRNicely 1996  25.12    15  243212983783999
   834  CFC TRNicely 1997  24.36    15  743844653663833
   836  CFC TRNicely 1997  24.29    15  880772773476623
   838  CFC TRNicely 1998  24.04    16  1384201395984013
   840  CFC TRNicely 1997  24.61    15  670250273356109
   842  CFC TRNicely 1998  24.28    16  1142191569235289
   844  CFC TRNicely 1997  24.61    15  782685877447783
   846  CFC TRNicely 1997  24.46    16  1045130023589621
   848  CFC Be.Nyman 1999  23.91    16  2537070652896083
   850  CFC Be.Nyman 1999  23.99    16  2441387599467679
   852  CFC TRNicely 1998  24.41    16  1432204101894959
   854  CFC TRNicely 1998  24.51    16  1361832741886937
   856  CFC TRNicely 1998  24.55    16  1392892713537313
   858  CFC TRNicely 1998  24.57    16  1464551007952943
   860  CFC TRNicely 1997  25.02    15  844893392671019
   862  CFC TRNicely 1996  25.59    15  425746080787897
   864  CFC Be.Nyman 1998  24.43    16  2298355839009413
   866  CFC Be.Nyman 1999  24.36    16  2759317684446707
   868  CFC TRNicely 1998  24.88    16  1420178764273021
   870  CFC Be.Nyman 1999  24.85    16  1598729274799313
   872  CFC TRNicely 1996  25.83    15  455780714877767
   874  CFC TRNicely 1998  25.03    16  1466977528790023
   876  CFC TRNicely 1997  25.28    16  1125406185245561
   878  CFC Be.Nyman 1999  24.71    16  2705074880971613
   880  CFC TRNicely 1996  26.46    15  277900416100927
   882  CFC Be.Nyman 1999  24.67    16  3371055452381147
   884  CFC TRNicely 1998  25.35    16  1385684246418833
   886  CFC Be.Nyman 1999  24.64    16  4127074165753081
   888  CFC Be.Nyman 1999  25.08    16  2389167248757889
   890  CFC Be.Nyman 1999  24.90    16  3346735005760637
   892  CFC Be.Nyman 1999  25.13    16  2606748800671237
   894  CFC Be.Nyman 1999  25.21    16  2508853349189969
   896  CFC Be.Nyman 1999  24.99    16  3720181237979117
   898  CFC Be.Nyman 1999  24.96    16  4198168149492463
   900  CFC Be.Nyman 1998  25.52    16  2069461000669981
   902  CFC TRNicely 1998  25.79    16  1555616198548067
   904  CFC Be.Nyman 1999  25.32    16  3182353047511543
   906* CFC TRNicely 1996  27.44    15  218209405436543
   908  CFC Be.Nyman 1999  25.73    16  2126985673135679
   910  CFC Be.Nyman 1999  25.93    16  1744027311944761
   912  CFC Be.Nyman 1999  25.64    16  2819939997576017
   914  CFC Be.Nyman 1999  25.48    16  3780822371661509
   916* CFC TRNicely 1998  26.39    16  1189459969825483
   918  CFC Be.Nyman 1998  25.92    16  2406868929767921
   920  CFC Be.Nyman 1999  25.61    16  4020057623095403
   922  CFC Be.Nyman 1999  25.62    16  4286129201882221
   924* CFC Be.Nyman 1999  26.35    16  1686994940955803
   926  CFC Be.Nyman 2000  25.44    16  6381944136489827
   928  CFC Be.Nyman 2000  25.17    17  10244316228469423
   930  CFC Be.Nyman 1999  25.91    16  3877048405466683
   932  CFC Be.Nyman 2000  25.25    17  10676480515967939
   934  CFC Be.Nyman 2000  25.44    16  8775815387922523
   936  CFC Be.Nyman 1998  26.55    16  2053649128145117
   938  CFC Be.Nyman 1999  26.12    16  3945256745730569
   940  CFC Be.Nyman 2000  25.55    16  9438544090485889
   942  CFC Be.Nyman 2000  25.54    17  10369943471405191
   944  CFC Be.Nyman 1999  26.16    16  4698198022874969
   946  CFC Be.Nyman 2000  25.80    16  8445899254653313
   948  CFC Be.Nyman 2000  26.12    16  5806170698601659
   950  CFC Be.Nyman 1999  26.28    16  5000793739812263
   952  CFC Be.Nyman 1999  26.61    16  3441724070563411
   954  CFC Be.Nyman 2000  25.98    16  8909512917643439
   956  CFC Be.Nyman 2000  26.14    16  7664508840731297
   958  CFC Be.Nyman 2000  26.36    16  6074186033971933
   960  CFC Be.Nyman 1999  26.54    16  5146835719824811
   962  CFC Be.Nyman 2000  26.15    16  9492966874626647
   964  CFC Be.Nyman 1999  26.63    16  5241451254010087
   966  CFC Be.Nyman 1999  26.70    16  5158509484643071
   968  CFC Be.Nyman 2001  25.82    17  19124990244992669
   970  CFC Be.Nyman 2000  26.33    17  10048813989052669
   972  CFC Be.Nyman 1999  26.98    16  4452510040366189
   974  CFC Be.Nyman 2000  26.38    17  10773850897499933
   976  CFC Be.Nyman 2000  26.21    17  14954841632404033
   978  CFC Be.Nyman 2000  26.41    17  12040807275386881
   980  CFC Be.Nyman 2001  26.13    17  19403684901755939
   982  CFC Be.Nyman 2001  26.21    17  18730085806290949
   984  CFC Be.Nyman 2000  26.60    17  11666708491143997
   986  CFC Be.Nyman 2002  25.89    17  34847474118974633
   988  CFC Be.Nyman 2000  26.71    17  11678629605932719
   990  CFC Be.Nyman 1999  27.84    16  2764496039544377
   992  CFC Be.Nyman 1999  27.45    16  4941033906441539
   994  CFC Be.Nyman 1999  27.75    16  3614455901007619
   996  CFC Be.Nyman 2000  26.76    17  14693181579822451
   998  CFC Be.Nyman 2000  26.97    17  11813551133888459
  1000  CFC Be.Nyman 2001  26.56    17  22439962446379651
  1002  CFC Be.Nyman 2000  26.92    17  14595374896200821
  1004  CFC Be.Nyman 2000  27.46    16  7548471163197917
  1006  CFC Be.Nyman 2002  26.36    17  37343192296558573
